"fip_index","fip_title","community","c","question","q","sort","nochoice","resource","res","reslabel","rel","resourcetype","startdate","enddate","date"
"http://purl.org/np/RAHhEIYItCyinacaBdlTUC6o1FYRIFnm0EFA_t0RW65Pk","IAGOS_FIP_2019","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T18:28:22Z
"http://purl.org/np/RAGDmSydAT-Tf8oAFe-zk_wBaEQy1BoeRx4VjLQA5IOSg","IAGOS_FIP_2021","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T18:39:37Z
"http://purl.org/np/RAGDmSydAT-Tf8oAFe-zk_wBaEQy1BoeRx4VjLQA5IOSg","IAGOS_FIP_2021","http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos","iagos","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC","ePIC","ePIC | Persistent Identifier Consortium for eResearch","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T18:39:37Z
"http://purl.org/np/RAugR0Ldb6UuuUGii6nwB4UGCkxzHyJWp6RvQ7lwWovwo","LifeWatch_Marine_FIP_2021","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RA0MSjR0NOr5eab3xoCLYm2VprQj0lFM4zP0M6bxEpWF4#URI","URI","URI|Uniform Resource Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:00:12Z
"http://purl.org/np/RAywZ9RrnXQ19uwIOxycXfUkKJXCROIK6RPkUFAS6XezU","LifeWatch_Marine_FIP_2019","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RA0MSjR0NOr5eab3xoCLYm2VprQj0lFM4zP0M6bxEpWF4#URI","URI","URI|Uniform Resource Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:03:15Z
"http://purl.org/np/RAITD6EXrGxvRftBVKTien2iE4yyUflsbVBUrQObfCT98","LifeWatch_Marine_FIP_2020","http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine","lw-marine","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RA0MSjR0NOr5eab3xoCLYm2VprQj0lFM4zP0M6bxEpWF4#URI","URI","URI|Uniform Resource Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:06:12Z
"http://purl.org/np/RAJenAutT4_a8oXdjQI70gLzM7T9bVxtwWoFCQWKaxs64","SIOS_FIP_2021","http://purl.org/np/RAQufjbWqPyxaNoGCLug_9nTbCXSTo2ADgEmN3BVPBNe0#sios","sios","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T09:59:26Z
"http://purl.org/np/RAJenAutT4_a8oXdjQI70gLzM7T9bVxtwWoFCQWKaxs64","SIOS_FIP_2021","http://purl.org/np/RAQufjbWqPyxaNoGCLug_9nTbCXSTo2ADgEmN3BVPBNe0#sios","sios","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID","UUID","UUID | Universally Unique Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T09:59:26Z
"http://purl.org/np/RACfMZRfrv-dVonrHHmaQQIKERapfNN2WsDw4pIm03o48","SIOS_FIP_2019","http://purl.org/np/RAQufjbWqPyxaNoGCLug_9nTbCXSTo2ADgEmN3BVPBNe0#sios","sios","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T10:00:37Z
"http://purl.org/np/RACfMZRfrv-dVonrHHmaQQIKERapfNN2WsDw4pIm03o48","SIOS_FIP_2019","http://purl.org/np/RAQufjbWqPyxaNoGCLug_9nTbCXSTo2ADgEmN3BVPBNe0#sios","sios","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID","UUID","UUID | Universally Unique Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T10:00:37Z
"http://purl.org/np/RA73XfEpvVKb5-06EmmUtGHABI9lft8gxdNOPhSZNSPdg","SIOS_FIP_2020","http://purl.org/np/RAQufjbWqPyxaNoGCLug_9nTbCXSTo2ADgEmN3BVPBNe0#sios","sios","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T10:01:37Z
"http://purl.org/np/RA73XfEpvVKb5-06EmmUtGHABI9lft8gxdNOPhSZNSPdg","SIOS_FIP_2020","http://purl.org/np/RAQufjbWqPyxaNoGCLug_9nTbCXSTo2ADgEmN3BVPBNe0#sios","sios","https://w3id.org/fair/fip/terms/FIP-Question-F1-D","F1-D","01-Dx","","http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID","UUID","UUID | Universally Unique Identifier","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T10:01:37Z
"http://purl.org/np/RAMzQ3NE2WVsKySYmCxIYJBMk-KwEBSRuohkODf0TiHMc","ACTRIS_ARES_FIP_2021","http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES","ACTRIS-ARES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:32:31Z
"http://purl.org/np/RAMzQ3NE2WVsKySYmCxIYJBMk-KwEBSRuohkODf0TiHMc","ACTRIS_ARES_FIP_2021","http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES","ACTRIS-ARES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:32:31Z
"http://purl.org/np/RAMzQ3NE2WVsKySYmCxIYJBMk-KwEBSRuohkODf0TiHMc","ACTRIS_ARES_FIP_2021","http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES","ACTRIS-ARES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:32:31Z
"http://purl.org/np/RAEZ1d-6wpz6GGLJ-mPVyl9iB6Sd6YQ9XjoPrT39taLOI","ACTRIS_ARES_FIP_2020","http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES","ACTRIS-ARES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:33:40Z
"http://purl.org/np/RA7C5l0__SPp9LdyO9b5MpyK5yffMG9iA1OcbB3Nu8qcQ","ACTRIS_ARES_FIP_2019","http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES","ACTRIS-ARES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:35:45Z
"http://purl.org/np/RAz9hULqCDE_JaT6IkHCKifKG2zTgl77aTd9HeMYfiMLA","ACTRIS-ASC_FIP_2020","http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC","ACTRIS-ASC","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T14:09:18Z
"http://purl.org/np/RAz9hULqCDE_JaT6IkHCKifKG2zTgl77aTd9HeMYfiMLA","ACTRIS-ASC_FIP_2020","http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC","ACTRIS-ASC","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T14:09:18Z
"http://purl.org/np/RAeVz3GLUR0U-U9nCOJM6fXd_pGKFO1qfFhnKGplQo0BU","ACTRIS-ASC_FIP_2021","http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC","ACTRIS-ASC","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T14:10:53Z
"http://purl.org/np/RAeVz3GLUR0U-U9nCOJM6fXd_pGKFO1qfFhnKGplQo0BU","ACTRIS-ASC_FIP_2021","http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC","ACTRIS-ASC","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T14:10:53Z
"http://purl.org/np/RA1EHgdabMpUKXkAaSI-PQuGDaV8OjID3h8RCEVD0Xva0","ACTRIS-ASC_FIP_2019","http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC","ACTRIS-ASC","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T14:12:01Z
"http://purl.org/np/RA1EHgdabMpUKXkAaSI-PQuGDaV8OjID3h8RCEVD0Xva0","ACTRIS-ASC_FIP_2019","http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC","ACTRIS-ASC","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T14:12:01Z
"http://purl.org/np/RA6GIqrDtR-lYuTpRVSUTSpgPRWL8rSLAybO2bNrZ-9Bg","ACTRIS_CLU_FIP_2021","http://purl.org/np/RAhtZUfiw2puxceEOXsLhh1eIlFWYvB_j0APDSxt_1Ypk#ACTRIS_CLU","ACTRIS_CLU","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:31:21Z
"http://purl.org/np/RAHS3S9ipys_VKhwillwFcbs5zcXlsydVGXAoyMgXr_4g","ACTRIS_CLU_FIP_2019","http://purl.org/np/RAhtZUfiw2puxceEOXsLhh1eIlFWYvB_j0APDSxt_1Ypk#ACTRIS_CLU","ACTRIS_CLU","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:34:40Z
"http://purl.org/np/RAIhNEYP1el5JNTaeVUfTF_Nr1TBYME2Xekh2ffHmTPh0","ACTRIS_CLU_FIP_2020","http://purl.org/np/RAhtZUfiw2puxceEOXsLhh1eIlFWYvB_j0APDSxt_1Ypk#ACTRIS_CLU","ACTRIS_CLU","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:36:41Z
"http://purl.org/np/RAZxuRgfyhmuUjOt52oZdjwexFmuw9i7JcpIVHKQ3tD1c","ACTRIS-DVAS_FIP_2020","http://purl.org/np/RA0jJGOvWjnXBMYZPZC_BUbPc0z5nnopRQXoA5GOLd2o8#ACTRIS_DVAS","ACTRIS_DVAS","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:20:41Z
"http://purl.org/np/RATNISRotMwLXISlEZXYeeaAv3nKE29_-QVdSp7er8imA","ACTRIS-DVAS_FIP_2021","http://purl.org/np/RA0jJGOvWjnXBMYZPZC_BUbPc0z5nnopRQXoA5GOLd2o8#ACTRIS_DVAS","ACTRIS_DVAS","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:22:29Z
"http://purl.org/np/RAMPUUP2MEmNVdbOVHZnbit-sFpD8E-lQWVB-vnGVmP1Y","ACTRIS-DVAS_FIP_2019","http://purl.org/np/RA0jJGOvWjnXBMYZPZC_BUbPc0z5nnopRQXoA5GOLd2o8#ACTRIS_DVAS","ACTRIS_DVAS","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:27:12Z
"http://purl.org/np/RAx0EwDPa2jYOwn8_Lr2VjH_K3v-acABfLvvrKjLsVjqw","ACTRIS-GRES_FIP_2021","http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES","ACTRIS_GRES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:24:10Z
"http://purl.org/np/RAx0EwDPa2jYOwn8_Lr2VjH_K3v-acABfLvvrKjLsVjqw","ACTRIS-GRES_FIP_2021","http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES","ACTRIS_GRES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:24:10Z
"http://purl.org/np/RATfcd8Y79_48kR8URU0HKklHJPrs2IXyPpg7izZNWu88","ACTRIS-GRES_FIP_2019","http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES","ACTRIS_GRES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","https://w3id.org/fair/fip/terms/declares-planned-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:29:16Z
"http://purl.org/np/RATfcd8Y79_48kR8URU0HKklHJPrs2IXyPpg7izZNWu88","ACTRIS-GRES_FIP_2019","http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES","ACTRIS_GRES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:29:16Z
"http://purl.org/np/RACrMtqAlzAlRacTxVzj9Vud2W6g3tlyEMX7DFBYlaboI","ACTRIS-GRES_FIP_2020","http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES","ACTRIS_GRES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:29:55Z
"http://purl.org/np/RACrMtqAlzAlRacTxVzj9Vud2W6g3tlyEMX7DFBYlaboI","ACTRIS-GRES_FIP_2020","http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES","ACTRIS_GRES","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:29:55Z
"http://purl.org/np/RAIm8gmhnol8nP9xCxMlu3udKDHZpJzu9fiZQbqQMyh-0","ACTRIS-InSitu_FIP_2019","http://purl.org/np/RAJLvTcP6iYyzyS5vo9CnWLR2TA3uRM2qPTg_9rpoYhUk#ACTRIS_InSitu","ACTRIS_InSitu","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2019-01-01,2019-12-31,2022-07-20T08:19:43Z
"http://purl.org/np/RA_qKPm-RFwlhP71GMS8ReECYGdjr5gPdoR0BrbTV7BCQ","ACTRIS-InSitu_FIP_2021","http://purl.org/np/RAJLvTcP6iYyzyS5vo9CnWLR2TA3uRM2qPTg_9rpoYhUk#ACTRIS_InSitu","ACTRIS_InSitu","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2021-01-01,2021-12-31,2022-07-20T08:25:32Z
"http://purl.org/np/RAhuhXApFyAEZaiDV2I07o44yEIZXznaPxXVXMR_-JyII","ACTRIS-InSitu_FIP_2020","http://purl.org/np/RAJLvTcP6iYyzyS5vo9CnWLR2TA3uRM2qPTg_9rpoYhUk#ACTRIS_InSitu","ACTRIS_InSitu","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile","wmo-core-profile","WMO Core Profile | World Meteorological Organization Core Metadata Profile","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",2020-01-01,2020-12-31,2022-07-20T08:28:24Z
"http://purl.org/np/RAK4OSv806yXGcyygUSaoCREWZH0feSUZ7CWdzjrjBnlk","ACTRIS-ASC_FIP_2022","http://purl.org/np/RAaXWJVdBpDht54lyuRkvjpr5EoRjfQqyLmREzDtYLals#AERIS","AERIS","https://w3id.org/fair/fip/terms/FIP-Question-F2","F2","02x","","http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115","ISO_19115","ISO 19115 | Geographic information - Metadata","https://w3id.org/fair/fip/terms/declares-current-use-of","https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource",,,2022-02-19T10:29:02Z
